id,fila,columna,tipo,sala_id:id
cine_gestion.asiento_sala_9_22,3,4,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_23,3,5,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_24,3,6,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_25,3,7,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_26,3,8,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_27,3,9,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_28,4,1,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_29,4,2,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_30,4,3,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_31,4,4,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_32,4,5,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_33,4,6,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_34,4,7,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_35,4,8,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_36,4,9,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_37,5,1,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_38,5,2,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_39,5,3,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_40,5,4,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_41,5,5,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_42,5,6,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_43,5,7,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_44,5,8,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_45,5,9,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_46,6,1,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_47,6,2,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_48,6,3,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_49,6,4,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_50,6,5,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_51,6,6,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_52,6,7,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_53,6,8,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_54,6,9,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_55,7,1,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_56,7,2,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_57,7,3,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_58,7,4,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_59,7,5,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_60,7,6,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_61,7,7,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_62,7,8,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_63,7,9,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_64,8,1,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_65,8,2,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_66,8,3,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_67,8,4,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_68,8,5,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_69,8,6,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_70,8,7,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_71,8,8,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_72,8,9,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_73,9,1,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_74,9,2,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_75,9,3,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_76,9,4,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_77,9,5,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_78,9,6,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_79,9,7,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_80,9,8,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_9_81,9,9,NORM,cine_gestion.sala_9
cine_gestion.asiento_sala_10_1,1,1,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_2,1,2,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_3,1,3,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_4,1,4,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_5,1,5,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_6,1,6,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_7,1,7,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_8,1,8,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_9,1,9,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_10,1,10,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_11,1,11,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_12,1,12,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_13,1,13,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_14,1,14,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_15,1,15,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_16,1,16,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_17,1,17,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_18,1,18,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_19,2,1,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_20,2,2,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_21,2,3,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_22,2,4,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_23,2,5,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_24,2,6,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_25,2,7,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_26,2,8,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_27,2,9,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_28,2,10,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_29,2,11,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_30,2,12,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_31,2,13,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_32,2,14,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_33,2,15,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_34,2,16,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_35,2,17,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_36,2,18,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_37,3,1,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_38,3,2,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_39,3,3,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_40,3,4,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_41,3,5,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_42,3,6,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_43,3,7,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_44,3,8,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_45,3,9,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_46,3,10,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_47,3,11,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_48,3,12,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_49,3,13,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_50,3,14,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_51,3,15,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_52,3,16,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_53,3,17,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_54,3,18,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_55,4,1,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_56,4,2,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_57,4,3,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_58,4,4,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_59,4,5,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_60,4,6,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_61,4,7,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_62,4,8,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_63,4,9,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_64,4,10,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_65,4,11,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_66,4,12,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_67,4,13,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_68,4,14,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_69,4,15,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_70,4,16,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_71,4,17,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_72,4,18,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_73,5,1,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_74,5,2,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_75,5,3,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_76,5,4,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_77,5,5,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_78,5,6,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_79,5,7,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_80,5,8,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_81,5,9,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_82,5,10,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_83,5,11,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_84,5,12,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_85,5,13,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_86,5,14,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_87,5,15,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_88,5,16,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_89,5,17,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_90,5,18,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_91,6,1,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_92,6,2,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_93,6,3,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_94,6,4,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_95,6,5,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_96,6,6,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_97,6,7,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_98,6,8,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_99,6,9,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_100,6,10,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_101,6,11,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_102,6,12,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_103,6,13,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_104,6,14,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_105,6,15,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_106,6,16,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_107,6,17,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_108,6,18,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_109,7,1,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_110,7,2,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_111,7,3,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_112,7,4,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_113,7,5,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_114,7,6,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_115,7,7,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_116,7,8,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_117,7,9,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_118,7,10,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_119,7,11,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_120,7,12,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_121,7,13,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_122,7,14,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_123,7,15,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_124,7,16,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_125,7,17,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_126,7,18,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_127,8,1,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_128,8,2,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_129,8,3,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_130,8,4,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_131,8,5,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_132,8,6,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_133,8,7,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_134,8,8,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_135,8,9,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_136,8,10,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_137,8,11,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_138,8,12,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_139,8,13,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_140,8,14,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_141,8,15,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_142,8,16,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_143,8,17,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_144,8,18,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_145,9,1,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_146,9,2,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_147,9,3,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_148,9,4,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_149,9,5,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_150,9,6,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_151,9,7,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_152,9,8,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_153,9,9,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_154,9,10,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_155,9,11,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_156,9,12,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_157,9,13,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_158,9,14,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_159,9,15,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_160,9,16,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_161,9,17,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_162,9,18,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_163,10,1,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_164,10,2,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_165,10,3,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_166,10,4,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_167,10,5,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_168,10,6,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_169,10,7,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_170,10,8,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_171,10,9,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_172,10,10,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_173,10,11,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_174,10,12,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_175,10,13,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_176,10,14,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_177,10,15,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_178,10,16,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_179,10,17,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_180,10,18,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_181,11,1,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_182,11,2,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_183,11,3,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_184,11,4,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_185,11,5,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_186,11,6,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_187,11,7,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_188,11,8,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_189,11,9,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_190,11,10,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_191,11,11,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_192,11,12,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_193,11,13,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_194,11,14,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_195,11,15,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_196,11,16,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_197,11,17,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_198,11,18,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_199,12,1,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_200,12,2,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_201,12,3,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_202,12,4,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_203,12,5,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_204,12,6,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_205,12,7,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_206,12,8,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_207,12,9,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_208,12,10,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_209,12,11,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_210,12,12,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_211,12,13,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_212,12,14,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_213,12,15,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_214,12,16,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_215,12,17,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_216,12,18,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_217,13,1,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_218,13,2,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_219,13,3,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_220,13,4,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_221,13,5,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_222,13,6,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_223,13,7,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_224,13,8,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_225,13,9,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_226,13,10,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_227,13,11,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_228,13,12,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_229,13,13,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_230,13,14,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_231,13,15,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_232,13,16,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_233,13,17,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_234,13,18,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_235,14,1,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_236,14,2,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_237,14,3,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_238,14,4,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_239,14,5,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_240,14,6,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_241,14,7,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_242,14,8,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_243,14,9,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_244,14,10,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_245,14,11,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_246,14,12,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_247,14,13,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_248,14,14,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_249,14,15,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_250,14,16,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_251,14,17,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_252,14,18,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_253,15,1,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_254,15,2,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_255,15,3,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_256,15,4,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_257,15,5,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_258,15,6,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_259,15,7,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_260,15,8,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_261,15,9,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_262,15,10,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_263,15,11,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_264,15,12,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_265,15,13,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_266,15,14,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_267,15,15,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_268,15,16,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_269,15,17,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_270,15,18,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_271,16,1,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_272,16,2,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_273,16,3,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_274,16,4,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_275,16,5,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_276,16,6,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_277,16,7,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_278,16,8,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_279,16,9,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_280,16,10,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_281,16,11,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_282,16,12,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_283,16,13,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_284,16,14,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_285,16,15,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_286,16,16,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_287,16,17,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_288,16,18,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_289,17,1,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_290,17,2,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_291,17,3,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_292,17,4,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_293,17,5,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_294,17,6,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_295,17,7,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_296,17,8,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_297,17,9,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_298,17,10,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_299,17,11,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_300,17,12,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_301,17,13,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_302,17,14,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_303,17,15,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_304,17,16,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_305,17,17,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_306,17,18,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_307,18,1,NORM,cine_gestion.sala_10
